V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,cond,pid,pcode,Q22,happy,Q63,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,tol1,tol2,tol3,tol4,tol5,obese1,obese2,obese3,obese4,obese5,obese6,obese7,obese8,obese9,obese10,obese11,obese12,obese13,obese14,obese15,Q89,wealthatt1,wealthatt2,wealthatt3,wealthatt4,finsit1,finsit2,finsit3,finsit4,finsit5,finsit6,finsit7,finsit8,finsit9,finsit10,finsit11,finsit12,finsit13,finsit14,finsit15,crime1,crime2,crime3,crime4,crime5,crime6,crime7,crime8,crime9,crime10,crime11,crime12,causeineq1,causeineq2,causeineq3,causeineq4,causeineq5,causeineq6,causeineq7,causeineq8,causeineq9,causeineq10,causeineq11,causeineq12,causal1,causal2,causal3,causal4,causal5,causal6,redist1,redist2,redist3,redist4,merit1,merit2,merit3,merit4,merit5,merit6,gender,age,ethnicity,major,income,ideology,soc.iss,econ.iss,partyid,time
R_1i9WpvIUQWNZKY6,Default Response Set,Anonymous,,,142.58.41.202,0,24/01/2018 15:54,24/01/2018 17:00,1,1,400,12744,1,71,1,5,6,5,2,5,1,3,3,2,6,3,3,3,2,5,4,5,3,3,3,3,3,3,3,3,3,5,3,5,2,4,5,6,5,2,5,5,2,2,2,2,2,2,2,6,4,5,3,2,2,1,2,4,4,4,6,7,4,1,5,5,6,5,3,5,3,5,1,1,2,4,5,5,3,4,3,4,2,6,5,2,6,4,4,4,4,5,4,3,5,5,5,5,5,6,5,7,7,2,1,4,4,3,3,6,5,5,3,4,3,2,18,Punjabi ,Criminology ,10,3,5,3,1,1
R_V4G15chS9lLHMyJ,Default Response Set,Anonymous,,,142.58.41.232,0,24/01/2018 16:49,24/01/2018 17:15,1,1,401,87549,1,94,1,5,6,2,2,4,5,3,3,2,5,2,2,2,2,6,2,4,2,3,2,6,2,2,3,2,2,5,2,3,3,4,5,4,3,2,4,2,3,1,2,4,2,3,4,4,2,5,5,3,3,1,2,2,4,4,7,6,6,5,5,3,6,5,5,2,4,5,2,6,6,2,6,5,3,3,5,2,2,3,5,2,6,4,3,3,4,4,3,3,4,4,4,4,4,2,7,4,7,2,4,3,3,3,3,5,6,3,2,3,2,2,19,Polish-Canadian,joint major crim and psyc ,7,2,2,6,1,1
R_3oFOOHnd8ooCkp9,Default Response Set,Anonymous,,,142.58.41.232,0,25/01/2018 12:25,25/01/2018 12:44,1,2,402,90245,1,50,1,5,6,5,3,3,2,2,5,2,5,2,4,1,4,5,3,4,4,2,4,4,2,1,4,2,2,4,2,3,2,7,7,5,2,1,6,6,4,2,2,1,6,2,4,6,5,4,4,3,6,1,3,4,4,4,6,5,6,6,6,6,6,5,4,7,3,6,1,5,3,5,6,7,7,3,6,2,4,3,5,2,6,4,5,5,5,4,5,4,1,3,2,2,4,5,6,2,6,4,4,4,4,3,3,4,2,3,3,3,3,1,19,Caucasian,Computing Science,,2,2,1,3,1
R_2w487vb1Sfks7UQ,Default Response Set,Anonymous,,,142.58.41.232,0,25/01/2018 12:45,25/01/2018 13:14,1,2,403,26006,1,70,1,6,3,3,5,5,3,5,3,2,5,3,2,3,3,5,3,4,4,5,3,4,3,2,3,4,2,4,4,5,3,5,6,6,3,2,5,5,3,2,2,4,4,4,4,5,5,5,5,2,5,1,3,4,3,3,6,6,6,6,5,6,5,4,3,5,4,5,2,3,5,5,5,5,5,5,5,4,3,4,4,3,5,3,3,3,3,4,2,3,4,4,4,4,4,3,3,4,6,2,3,4,3,4,3,5,3,3,2,5,3,1,19,Caucasian (Croatian and British),Business,15,5,4,5,2,1
R_3POf4RqRNhY2c9S,Default Response Set,Anonymous,,,142.58.41.232,0,25/01/2018 13:15,25/01/2018 13:44,1,1,404,92822,1,71,1,5,5,4,2,4,2,3,2,4,5,4,2,4,2,6,2,4,4,2,2,2,2,2,5,4,5,3,4,2,1,6,6,5,3,1,5,6,4,6,2,3,6,5,4,6,6,5,2,2,5,1,2,4,3,4,6,5,5,5,4,6,4,2,3,6,6,5,3,3,4,5,5,5,6,2,5,5,2,5,5,2,4,2,2,3,2,4,3,3,4,2,4,4,4,3,4,5,4,5,3,4,4,2,2,6,5,6,2,5,6,2,18,italian,Criminology,10,4,3,6,2,1
R_3hrMbAmO8tyqYwx,Default Response Set,Anonymous,,,142.58.41.232,0,25/01/2018 13:45,25/01/2018 14:23,1,1,405,57282,1,9,1,5,5,3,1,4,1,2,4,2,6,1,6,1,1,6,2,2,3,1,3,4,1,1,1,2,1,2,2,3,1,7,7,7,1,1,6,3,2,2,1,2,2,2,5,6,2,5,5,4,2,1,2,2,4,4,5,5,4,5,6,7,7,6,4,6,4,7,3,5,4,5,4,2,6,4,5,2,1,3,2,1,3,5,5,5,5,5,4,5,4,4,3,4,4,5,7,6,4,4,4,4,4,4,4,3,2,1,1,2,1,3,18,caucasian,undeclared,13,1,1,1,3,1
R_026PoXtK4eSQzsd,Default Response Set,Anonymous,,,142.58.41.232,0,26/01/2018 13:37,26/01/2018 13:48,1,2,406,89215,1,85,1,6,4,3,5,5,5,5,3,3,2,2,2,2,3,5,5,2,3,6,3,5,2,4,6,3,6,6,5,5,5,6,4,5,3,2,5,7,7,6,5,2,7,7,6,3,6,5,4,4,6,1,4,5,4,4,6,7,5,7,4,6,3,2,4,5,5,6,1,5,7,6,7,5,2,4,5,1,6,3,4,2,6,4,3,3,4,3,2,3,4,3,2,2,4,5,6,2,4,2,4,3,3,3,3,7,7,6,7,7,6,2,25,Filipino/Canadian,Business,15,3,3,5,1,1
R_296QB9QrzN7etQA,Default Response Set,Anonymous,,,142.58.41.232,0,26/01/2018 13:49,26/01/2018 14:12,1,2,407,38982,1,50,1,6,4,2,6,4,3,4,2,1,6,2,2,4,4,4,4,4,4,2,3,4,4,2,5,4,5,4,2,6,4,5,7,6,4,2,4,6,4,2,4,1,5,4,4,5,5,4,3,1,5,1,3,3,5,5,7,7,7,3,5,4,4,4,4,5,5,2,1,4,4,4,4,4,4,4,4,4,2,4,5,3,4,3,5,5,3,5,3,3,5,5,5,5,5,4,7,7,7,1,4,4,3,2,2,7,6,6,4,7,6,2,19,canadian,MBB,1,8,8,8,4,1
R_12tN8kxuxi4TUdR,Default Response Set,Anonymous,,,142.58.41.232,0,26/01/2018 14:16,26/01/2018 14:52,1,1,408,2498,1,71,1,6,6,6,3,5,3,2,3,2,4,3,2,2,4,5,5,4,4,3,5,5,5,4,6,5,3,5,6,5,2,4,6,6,4,2,5,6,6,3,4,5,6,6,5,6,7,4,5,4,6,1,5,5,3,3,7,7,6,2,5,6,4,4,4,4,4,5,2,3,5,4,6,6,5,4,6,2,4,4,2,1,5,2,3,3,3,4,4,2,4,4,5,4,5,1,6,3,7,3,4,4,3,4,3,7,7,7,7,6,7,1,18,punjabi ,business administration ,9,4,4,3,1,1
R_2pS0TSTNyLMbLSH,Default Response Set,Anonymous,,,142.58.41.232,0,26/01/2018 14:53,26/01/2018 15:09,1,1,409,67515,1,75,1,4,3,6,3,6,6,4,5,6,6,4,5,3,6,5,7,2,5,7,4,2,6,7,7,4,7,4,5,7,5,1,1,1,6,7,7,7,7,5,6,4,6,7,6,7,7,2,2,1,7,1,5,5,4,4,7,7,7,7,7,7,7,4,1,7,7,6,1,5,7,6,6,6,4,2,5,1,6,5,6,5,7,5,5,1,5,5,3,1,5,5,5,5,5,7,7,7,7,4,4,2,1,2,1,7,7,7,7,7,7,1,24,Caucasian,Criminology ,1,7,7,7,2,1
R_26g4R5zQ8uJ3LbQ,Default Response Set,Anonymous,,,142.58.41.232,0,30/01/2018 12:04,30/01/2018 13:40,1,2,410,70798,1,40,1,4,5,7,3,5,4,4,6,3,3,4,3,5,3,6,4,2,5,5,6,5,4,4,5,3,2,5,7,4,5,6,5,4,3,3,5,6,1,3,1,3,6,5,4,5,5,4,5,4,5,1,2,3,5,3,5,5,5,5,5,6,7,5,5,5,5,6,2,4,5,7,5,4,5,4,3,4,3,5,4,5,6,4,3,4,4,5,4,4,4,3,4,4,3,1,6,4,7,3,4,4,3,4,4,5,5,3,2,5,3,2,19,Caucasian,Criminology ,15,3,2,2,1,1
R_7TLILtToZRGfF3X,Default Response Set,Anonymous,,,142.58.41.232,0,30/01/2018 13:41,30/01/2018 14:04,1,2,411,50223,1,81,1,3,7,3,2,4,5,2,3,6,6,2,3,2,2,6,2,5,2,2,3,2,5,3,5,2,3,5,5,7,2,7,7,7,3,1,5,3,4,2,3,4,5,6,6,7,7,6,6,6,6,1,4,4,5,5,7,7,5,2,7,7,7,6,7,7,7,4,1,7,5,7,7,5,7,7,6,5,2,3,5,1,7,3,3,5,5,5,5,4,5,5,5,5,5,6,6,6,4,4,2,4,4,4,4,6,5,3,2,6,5,2,20,Filipino,Criminology,4,2,2,2,1,1
R_rjyHMa1SoPpuzLP,Default Response Set,Anonymous,,,142.58.41.232,0,30/01/2018 14:05,30/01/2018 14:53,1,1,412,46160,1,62,1,6,5,4,3,4,3,3,5,4,5,4,4,3,3,5,4,3,4,4,4,5,4,2,4,4,5,4,3,4,2,5,6,6,2,2,2,4,2,4,2,4,5,2,3,5,4,3,5,5,2,1,3,3,3,4,5,6,5,5,4,3,4,4,5,5,5,5,3,3,4,5,3,5,4,5,5,4,4,5,3,2,4,3,3,3,4,4,3,4,3,3,4,4,3,6,6,6,5,1,4,3,3,3,3,6,4,5,3,5,3,2,19,East Indian,Psychology,9,2,2,2,1,1
R_1QonPyyfgmBnbHE,Default Response Set,Anonymous,,,142.58.41.202,0,30/01/2018 14:38,30/01/2018 14:58,1,2,413,6544,1,55,1,3,5,6,2,6,2,3,7,3,2,7,5,2,2,6,5,1,6,2,6,5,5,4,6,2,6,6,7,6,2,6,7,7,4,1,3,5,4,3,2,5,5,4,2,5,5,7,7,7,5,1,2,4,4,4,7,7,6,7,7,5,7,7,7,4,5,2,1,5,2,6,7,6,7,5,6,6,5,6,6,6,6,5,3,5,4,5,5,1,5,5,5,5,5,5,1,7,7,3,1,4,4,3,4,7,7,7,2,6,6,2,18,punjabi,criminology ,10,3,8,8,1,1
R_Rh7qjjmH5FoawJH,Default Response Set,Anonymous,,,142.58.41.232,0,30/01/2018 14:54,30/01/2018 16:13,1,1,414,34494,1,20,1,5,6,5,3,2,3,3,2,1,6,6,2,3,2,5,2,3,5,3,3,5,3,3,3,2,3,5,2,2,2,5,6,6,2,2,3,5,3,3,3,3,3,5,4,5,5,3,5,4,3,1,2,4,4,4,5,6,6,5,4,6,6,5,4,3,3,6,5,5,5,5,5,3,5,5,3,2,2,5,2,3,5,4,4,4,4,4,4,4,4,4,4,4,4,6,2,6,2,2,4,3,4,3,3,4,3,2,5,3,2,2,20,white,education,1,2,2,2,1,1
R_3FKlc8nysOCNzF4,Default Response Set,Anonymous,,,142.58.41.202,0,30/01/2018 15:29,30/01/2018 16:44,1,2,415,37990,1,50,1,3,2,3,5,2,4,4,2,4,6,2,4,4,3,2,4,5,3,5,2,5,3,4,5,4,3,3,2,5,2,5,4,5,4,3,5,4,3,5,2,3,6,5,6,4,6,4,5,5,5,1,4,4,4,3,6,6,4,5,5,5,5,4,4,4,4,4,2,3,3,6,5,5,4,3,5,3,2,4,4,2,5,3,3,3,4,4,5,3,3,3,4,3,4,2,5,5,5,3,2,3,2,2,3,5,4,4,3,5,6,2,20,Han,Psychology,4,4,3,4,3,1
R_2qezWHwBeYOrWSo,Default Response Set,Anonymous,,,142.58.41.232,0,30/01/2018 16:17,30/01/2018 16:30,1,2,416,53118,1,62,1,4,6,4,6,6,6,5,4,4,5,4,3,4,4,2,4,4,4,3,4,4,3,3,4,3,4,4,2,4,4,6,6,6,4,4,4,2,4,4,2,4,5,4,4,5,4,5,5,5,5,1,2,4,2,4,6,5,4,6,6,3,6,3,4,6,7,3,1,4,3,5,5,4,5,4,5,2,2,4,2,2,4,2,3,3,2,4,4,1,4,4,5,4,4,6,6,2,3,4,4,4,3,4,4,5,5,4,6,4,4,2,18,Filipino,Psychology,5,4,3,5,1,1
R_1NluVzVvWdOPMnm,Default Response Set,Anonymous,,,142.58.41.202,0,31/01/2018 10:49,31/01/2018 12:13,1,2,417,15120,1,80,1,5,4,4,3,5,2,3,4,2,3,4,2,2,1,5,4,4,5,3,5,4,2,4,5,5,3,4,3,4,3,5,4,6,4,2,6,5,4,3,3,4,5,5,4,5,5,6,6,5,6,1,3,4,2,4,7,4,5,4,5,7,5,5,5,4,4,5,1,1,5,5,6,6,5,5,4,2,1,2,3,2,6,4,3,3,3,4,5,3,4,3,3,4,5,3,6,2,1,1,1,3,3,4,3,6,5,6,3,4,4,2,20,Chinese,Biological Sciences,1,8,8,8,4,1
R_2SuTsSY2AUnCPll,Default Response Set,Anonymous,,,142.58.41.202,0,31/01/2018 12:17,31/01/2018 13:36,1,2,418,62871,1,55,1,3,6,2,2,4,3,4,6,1,3,2,2,2,3,6,3,2,6,3,5,6,2,2,3,2,5,6,4,6,2,3,4,6,6,2,5,6,1,5,1,2,2,2,6,5,5,3,5,3,2,1,5,3,2,3,7,7,1,5,3,5,7,3,2,3,6,3,1,1,2,6,7,7,5,2,4,1,1,5,5,1,6,2,3,3,2,5,3,3,4,5,5,5,5,5,6,6,7,2,5,4,4,4,4,7,5,7,7,7,6,1,22,Korean-Canadian,Health Science,10,5,6,4,4,1
R_Dq2V5uOszlNoDuh,Default Response Set,Anonymous,,,142.58.41.202,0,31/01/2018 13:38,31/01/2018 14:03,1,2,419,85005,1,90,1,5,5,2,6,5,2,2,3,3,4,2,1,2,1,2,4,2,3,3,3,5,3,2,6,3,1,6,3,3,3,4,4,6,3,1,6,5,2,5,2,3,6,5,5,6,4,5,4,2,5,1,2,4,4,4,7,6,5,6,6,4,6,4,5,4,5,7,4,5,5,5,6,6,6,4,3,4,1,4,5,4,5,5,4,4,2,4,5,4,5,4,5,5,4,4,7,3,5,4,3,4,4,3,3,5,5,6,4,6,6,2,21,South Asian,Health Sciences,12,3,3,3,1,1
R_AGoThz3jhcS5FlL,Default Response Set,Anonymous,,,142.58.41.202,0,31/01/2018 14:06,31/01/2018 14:39,1,2,420,60477,1,77,1,5,5,5,3,5,4,6,5,3,6,2,5,3,3,6,3,5,5,3,3,5,3,2,3,3,3,5,5,5,3,6,6,6,3,1,5,5,3,5,3,2,3,5,7,6,5,2,2,3,5,1,4,4,4,4,7,5,6,5,6,6,6,6,4,6,5,6,3,4,4,6,6,6,6,5,5,1,3,2,4,1,7,2,4,4,4,5,5,3,3,3,3,3,4,6,4,5,6,4,3,4,3,2,2,5,3,5,5,3,3,2,18,White,Intended criminology major,15,5,3,5,1,1
R_2uPb3cCqYn7QFS2,Default Response Set,Anonymous,,,142.58.41.202,0,31/01/2018 14:41,31/01/2018 15:22,1,1,421,15722,1,15,1,4,4,5,4,5,3,3,4,4,6,4,2,4,4,5,5,2,5,4,5,4,5,4,6,2,5,4,5,4,4,5,5,6,4,2,5,5,5,5,4,4,4,4,4,4,4,5,6,5,5,1,4,4,4,3,6,7,5,5,5,6,4,4,4,2,5,5,5,4,6,5,4,4,5,4,6,4,4,5,5,4,6,2,4,5,3,2,4,4,4,3,2,3,4,1,7,1,7,1,4,3,3,3,3,7,5,6,6,6,3,1,20,asian,Criminology,1,4,4,4,1,1
R_3e7YKGHkHsX9GIK,Default Response Set,Anonymous,,,142.58.41.202,0,31/01/2018 15:27,31/01/2018 15:53,1,2,422,13287,1,60,1,6,4,4,5,5,2,2,4,2,5,2,3,2,2,6,3,4,4,2,3,4,2,3,2,4,5,6,4,4,2,6,6,6,4,2,4,5,4,2,3,2,5,5,5,2,4,5,4,3,4,1,3,4,4,3,6,7,4,4,6,6,5,6,6,5,5,3,3,2,3,4,5,5,6,5,3,2,3,5,4,4,6,1,5,5,2,4,5,5,3,3,3,3,3,6,6,4,5,4,5,4,4,3,2,4,4,2,3,2,2,2,18,Chinese,Health Science,3,8,2,3,3,1
R_3lxAQslXTxONjXz,Default Response Set,Anonymous,,,142.58.41.202,0,31/01/2018 16:05,31/01/2018 17:14,1,2,423,99840,1,30,1,6,5,3,3,5,4,3,5,1,6,3,4,2,2,4,2,3,3,3,2,5,3,3,2,2,2,4,2,5,2,5,6,5,2,2,5,3,3,4,2,4,2,4,5,5,3,5,5,5,3,1,3,2,4,4,5,5,5,4,6,5,5,4,5,4,4,6,1,4,5,3,4,6,3,2,4,2,2,4,5,3,5,4,3,4,3,5,4,4,4,3,5,5,4,3,6,3,5,2,4,4,4,3,3,3,3,2,2,2,2,2,18,white,behavioural neuroscience,,2,2,2,3,1
R_32RWr6mPUrzXOgv,Default Response Set,Anonymous,,,142.58.41.232,0,01/02/2018 13:01,01/02/2018 13:50,1,2,424,94,1,70,1,5,6,3,3,3,4,5,3,5,6,4,2,2,2,3,4,6,4,5,3,4,5,4,2,3,5,5,3,5,3,5,5,6,5,2,5,3,3,3,2,3,3,4,3,6,5,4,7,6,3,1,3,4,5,3,6,6,5,5,4,5,5,4,4,4,5,5,3,3,5,6,5,5,5,6,4,5,2,5,5,2,6,4,4,3,4,4,3,4,4,4,4,4,3,4,6,5,5,3,5,3,4,4,2,6,6,5,2,5,5,1,18,Punjabi/Indian,Criminology,6,3,3,3,3,1
R_20O6NMJo41jGVOA,Default Response Set,Anonymous,,,142.58.41.232,0,01/02/2018 13:51,01/02/2018 14:08,1,2,425,10441,1,82,1,7,5,2,3,5,2,2,2,2,5,4,5,2,1,4,1,2,4,1,2,4,5,2,2,2,2,5,2,5,2,6,6,6,2,1,6,2,2,3,2,3,5,3,6,6,6,6,5,6,5,1,4,4,4,3,7,7,6,6,7,7,7,6,7,6,6,5,3,3,3,7,6,6,6,5,5,3,2,5,2,1,7,2,2,4,4,5,5,5,5,5,4,5,5,7,7,3,3,5,4,4,4,4,3,5,3,5,2,3,2,2,22,caucasian,criminology,10,2,2,2,1,1
R_tXrFoDNSii9SMTL,Default Response Set,Anonymous,,,142.58.41.232,0,02/02/2018 13:40,02/02/2018 14:52,1,1,426,51055,1,75,1,6,5,4,3,4,5,4,3,4,4,4,4,2,2,5,5,5,4,5,4,4,4,4,4,2,3,5,5,4,4,5,4,4,4,3,7,7,5,5,7,2,6,6,5,6,7,2,4,1,7,1,4,4,3,3,7,7,7,7,5,4,1,6,5,4,7,6,1,4,5,6,2,4,5,6,5,2,2,2,3,4,4,4,5,5,3,5,5,1,5,5,5,5,5,7,7,7,4,2,4,3,3,2,3,6,6,4,5,5,5,4,,,,,4,3,5,2,1
R_25ymuGGuk3z8Z8d,Default Response Set,Anonymous,,,142.58.41.232,0,02/02/2018 15:02,02/02/2018 15:22,1,1,427,65448,1,81,1,5,4,2,3,5,3,3,4,1,5,2,2,1,2,5,4,4,2,2,4,4,2,4,2,2,4,4,2,5,2,6,5,4,5,2,4,5,2,4,2,4,5,4,4,5,5,5,5,4,4,1,4,4,3,4,5,7,5,6,5,3,2,4,5,4,5,3,1,1,6,6,5,5,6,5,3,4,4,4,2,1,5,2,4,3,4,3,2,3,4,4,4,4,5,3,3,3,3,3,3,3,4,2,2,5,5,2,3,3,3,2,20,Chinese,Psychology,2,8,8,8,1,1
R_3KQ6qDrCdWtnrOj,Default Response Set,Anonymous,,,142.58.41.232,0,06/02/2018 12:07,06/02/2018 12:30,1,1,428,19329,1,0,1,6,6,3,1,5,2,1,5,1,7,3,1,1,1,7,2,3,2,1,1,6,1,1,1,5,1,3,1,3,1,7,7,7,1,1,5,3,2,2,2,6,1,3,6,5,5,3,5,5,1,1,1,2,5,4,6,7,6,1,2,7,7,5,7,2,2,1,1,7,5,3,7,2,7,7,7,6,1,1,2,1,2,5,5,5,5,5,5,5,2,2,3,2,3,2,5,2,5,2,3,4,4,3,3,3,3,1,1,2,1,2,21,Middle Eastern,Engineering Science,3,1,1,3,3,1
R_1CpwXLEqzoDEELQ,Default Response Set,Anonymous,,,142.58.41.202,0,06/02/2018 12:26,06/02/2018 12:45,1,2,429,8179,1,81,1,5,4,2,3,5,3,3,5,2,5,3,2,2,2,6,2,2,2,2,2,4,2,2,3,2,3,6,2,3,2,5,5,2,3,2,5,5,2,5,2,2,5,3,5,2,5,5,2,3,6,1,4,4,4,2,7,6,6,5,4,4,6,1,3,5,5,4,2,4,5,6,5,6,6,5,5,3,2,2,5,5,5,2,3,4,4,4,3,3,5,4,5,5,4,6,5,4,5,2,4,4,3,3,3,5,5,5,2,5,3,2,18,Caucasian,Criminology,15,4,3,4,1,1
R_1pXrQeZYB3Tw3gA,Default Response Set,Anonymous,,,142.58.41.232,0,06/02/2018 12:46,06/02/2018 13:26,1,1,430,60184,1,45,1,5,4,3,4,6,2,2,5,4,5,2,4,2,2,3,4,4,4,2,2,3,2,2,6,3,2,4,3,5,4,5,5,4,4,3,4,3,3,3,2,4,4,3,5,5,4,4,4,2,4,1,3,3,3,4,5,5,5,4,5,5,6,3,4,4,4,4,5,5,4,5,5,5,3,5,3,3,4,3,5,4,6,4,4,4,4,3,3,4,4,3,4,4,4,3,5,4,5,4,4,3,3,2,2,4,5,3,3,4,3,2,22,Taiwanese (Chinese descendant),Computing Science,4,8,4,4,4,1
R_3lFenFv6vTznlmm,Default Response Set,Anonymous,,,142.58.41.202,0,06/02/2018 12:49,06/02/2018 13:39,1,2,431,90787,1,70,1,5,6,3,1,3,2,3,2,2,6,2,4,1,1,5,4,4,3,2,2,5,2,2,5,2,2,4,2,5,2,6,6,6,4,3,5,3,2,5,2,5,5,4,5,5,3,5,5,5,3,1,3,4,4,4,6,4,6,7,5,6,5,4,3,6,4,3,1,2,4,5,6,2,5,5,5,3,4,4,2,2,5,3,5,4,4,5,5,3,5,3,5,5,5,4,3,1,7,1,4,4,3,3,3,6,6,3,3,2,3,2,20,"very mixed (irish, scottish, italian, native, and croation)",English Major,10,1,1,3,1,1
R_2SIkKCTEYRdRiNS,Default Response Set,Anonymous,,,142.58.41.232,0,06/02/2018 13:29,06/02/2018 14:22,1,1,432,7530,1,0,1,7,4,7,1,7,1,1,4,1,7,5,5,1,1,7,1,7,7,1,4,4,1,4,1,1,1,4,1,4,1,7,7,7,3,1,1,1,1,1,1,7,1,1,1,1,1,5,5,5,1,1,1,2,5,5,7,7,7,2,7,7,7,3,7,2,3,5,1,7,7,7,4,5,4,4,7,4,1,7,7,1,7,3,3,5,5,5,5,1,5,3,5,5,5,7,7,7,4,1,4,4,4,4,4,7,7,7,7,7,3,2,19,Filipino,Psychology,10,3,3,3,4,1
R_2uL0CIpzW3SBaWP,Default Response Set,Anonymous,,,142.58.41.202,0,06/02/2018 14:25,06/02/2018 15:29,1,1,433,34525,1,30,1,5,3,5,2,5,3,2,3,2,5,3,3,2,3,5,3,2,5,2,3,4,2,2,3,2,2,6,5,3,2,6,6,6,2,2,5,3,4,2,2,5,2,2,3,5,3,6,6,6,2,1,2,4,3,4,6,5,4,4,5,5,4,4,4,5,3,4,2,4,3,6,6,5,5,5,5,5,2,5,5,2,5,2,4,4,3,4,4,4,4,3,4,4,4,6,6,2,3,5,2,4,4,4,4,6,5,3,2,5,3,2,26,persian,criminology,1,8,8,8,4,1
R_2wixDjRicpkXR0Y,Default Response Set,Anonymous,,,142.58.41.232,0,06/02/2018 14:24,06/02/2018 15:42,1,1,434,21457,1,70,1,6,6,5,4,4,3,3,4,5,4,3,2,4,4,5,5,4,3,3,3,4,2,4,4,2,5,4,1,4,3,6,5,5,4,2,5,5,3,3,4,3,4,3,4,4,5,5,5,5,5,1,3,4,2,4,4,5,4,4,6,5,6,4,5,6,4,6,3,4,4,4,5,3,4,4,5,2,3,4,3,2,3,4,3,4,4,4,4,3,4,3,4,4,4,5,6,3,3,5,5,3,3,3,3,5,5,3,3,5,4,2,19,chinese,business,6,4,4,3,4,1
R_1r8pC6W1fNEaksO,Default Response Set,Anonymous,,,142.58.41.202,0,06/02/2018 15:31,06/02/2018 16:20,1,2,435,44106,1,40,1,6,4,4,3,6,3,4,6,3,4,4,5,1,3,5,5,2,5,4,5,6,4,4,3,3,1,3,4,4,3,5,6,6,2,2,6,4,6,4,3,6,4,4,6,6,4,6,6,5,6,1,3,4,4,4,7,7,5,5,5,5,6,5,5,4,4,5,1,3,5,6,6,5,5,2,5,2,2,2,5,3,6,5,3,4,5,5,3,4,2,2,2,4,5,6,7,5,6,3,4,3,3,3,2,5,5,5,4,5,6,1,18,Persian,Health Sciences,,3,2,4,1,1
R_Xv57ZhBKysAwik1,Default Response Set,Anonymous,,,142.58.41.208,0,06/02/2018 15:36,06/02/2018 16:40,1,2,436,82054,1,85,1,4,5,3,5,6,2,3,3,2,6,5,4,3,3,6,3,2,2,3,4,4,2,1,5,2,4,6,2,4,3,6,6,5,3,2,6,7,6,4,3,2,7,5,5,7,6,2,5,2,6,1,5,4,3,4,7,7,7,6,3,3,5,5,4,3,5,5,1,5,4,7,6,6,5,3,3,2,2,6,6,5,6,3,3,3,3,4,4,2,5,4,5,4,5,7,2,2,6,4,3,4,3,3,3,7,6,7,3,5,5,1,19,Caucasian ,Business/Psychology,11,6,6,6,2,1
R_32JHqdiaw3hAq6K,Default Response Set,Anonymous,,,142.58.41.232,0,06/02/2018 15:46,06/02/2018 17:01,1,1,437,27521,1,20,1,7,1,1,1,7,1,1,7,1,7,7,7,1,1,7,1,7,7,1,7,7,1,1,1,7,1,3,1,7,1,7,7,7,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,4,4,4,4,7,7,7,7,7,7,1,24,white,crim,1,1,1,1,1,1
R_tQyEPOLFC5dgkTf,Default Response Set,Anonymous,,,142.58.41.202,0,06/02/2018 16:21,06/02/2018 16:33,1,2,438,21693,1,50,1,6,6,2,2,6,2,1,3,2,6,3,6,2,1,6,1,3,5,1,3,5,3,1,1,1,1,3,1,4,1,6,7,7,2,1,5,3,4,4,3,4,3,3,5,4,3,4,4,3,4,1,2,4,4,4,4,3,5,5,6,5,6,6,4,6,3,6,4,5,4,6,2,1,6,2,5,6,1,1,1,1,4,5,5,5,5,5,5,5,3,3,3,2,3,4,4,4,4,4,4,4,4,3,4,4,3,1,1,3,1,2,25,White,Psychology,2,9,9,9,4,1
R_2ZVtCqFqUR7xHU9,Default Response Set,Anonymous,,,142.58.41.202,0,06/02/2018 16:34,06/02/2018 17:18,1,1,439,27430,1,82,1,6,7,5,2,7,3,3,6,2,6,5,4,2,1,7,1,6,5,1,4,7,5,1,3,5,1,6,4,5,1,7,6,6,1,1,5,5,4,5,4,7,3,2,5,6,2,6,7,6,2,1,2,3,5,4,7,6,5,6,7,6,7,5,7,7,5,7,5,6,7,6,6,6,7,7,6,5,2,2,5,2,6,4,4,4,4,4,5,4,3,3,3,3,5,5,7,2,7,3,4,4,4,3,3,5,5,4,1,1,3,2,20,Caucasian,Criminology,1,2,2,2,1,1
R_PLnShbYNEGY6qtz,Default Response Set,Anonymous,,,142.58.41.202,0,07/02/2018 10:58,07/02/2018 11:15,1,1,440,86482,1,72,1,5,6,5,1,4,1,2,5,2,6,4,5,1,2,6,2,4,5,1,5,5,2,2,3,2,1,4,2,3,2,5,5,5,2,2,3,3,3,2,3,4,3,2,3,4,3,5,3,4,5,1,2,3,4,4,5,6,5,6,6,6,6,6,5,6,5,6,4,5,5,5,3,5,5,5,6,3,2,4,3,3,6,3,4,5,4,4,4,5,4,3,4,4,4,5,5,6,2,3,4,4,3,4,3,5,5,3,3,3,2,2,19,European-Canadian,Criminology,11,2,2,4,1,1
